UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
1264	845
3	47
1	309
0	0
0	125
0	0
0	67
1	66
0	351
0	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
1	0
0	0
0	0
0	0
4	892
5	791
2	551
5	273
0	823
0	14
0	23
2	21
0	85
0	314
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	1398
0	1371
30	866
1	0
0	19
0	57
0	541
0	485
0	0
0	149
0	90
0	47
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
2949	821
3	280
3	505
0	0
1598	84
0	84
5	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	100
7	2209
0	0
0	0
0	0
3	104
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
70	1589
0	790
5	1332
0	321
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	5129
858	55735
35	38277
12	5742
8	34195
19	21129
333	207
1	203
0	0
0	0
5	652
0	611
0	649
31	791
0	647
0	0
0	0
0	0
0	1124
0	1121
0	1068
0	701
0	1248
0	1167
1	624
2	14
0	16
3	52
2	42
0	17
51	195
0	10
1088	369
0	134
4	333
0	17
0	0
2835	3257
415	3266
79	2537
1	1789
4	2494
1	1543
22	434
14	53
0	23
0	50
0	10
0	0
0	0
34	1868
0	284
375	1880
0	297
1	11
13	13
0	3
0	0
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	2
0	5
0	0
164	0
0	0
0	0
0	0
0	0
0	4
0	0
0	4
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	101
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
2	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1278	11783
4	11790
1	1741
0	1514
2	56
0	0
0	0
0	0
1	0
3	127
0	0
0	127
0	26
0	26
0	0
2	3
125	3
1190	92
0	82
0	0
0	0
30	86
8	86
0	0
1	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	308
4	311
0	115
0	126
0	149
1	0
0	74
56	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
416	352
0	352
0	150
0	0
0	0
0	0
0	0
15	0
0	0
2	1277
1205	1762
1	297
0	1567
0	814
4	610
1	769
709	364
2	364
0	0
0	0
0	336
0	1279
0	1337
0	1293
0	693
172	1392
1	46
0	643
11	308
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
2	1952
0	586
0	1421
1	18108
4	12968
7	33127
3	25943
22	1424
0	318
0	104
46	1246
2	54
0	141
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
106	155
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	616
0	0
0	0
0	0
0	0
0	0
0	53
0	0
0	4370
0	4363
0	1751
0	28
5	3
4	473
10	522
9	499
1	17
0	2
82	483
15	317
0	0
4	9
0	0
3	0
2	6525
0	7376
0	7374
151	6410
9	4197
1	42
0	0
2	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	208
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
26	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2436	475
3	475
0	0
0	0
3	0
0	0
7	10
0	10
0	0
16	0
5	185
6	403
0	1707
2	1524
1	312
0	295
0	1451
0	936
3	67
0	811
1988	310
1	298
51	61
1	0
2	10
1	1121
25	1388
0	142
0	107
2	179
0	144
0	49
565	260
0	114
1	15
0	267
0	212
1	351
0	7
2	93
1	9
0	0
10	4406
0	0
0	0
0	0
0	518
0	42
0	40
0	288
2	4267
2	4494
0	0
0	26
0	15
0	0
14	28
32	426
30	671
0	4437
0	27
0	0
1	0
1	51
173	1292
0	2321
0	0
1	47
0	211
0	162
0	0
0	0
0	0
0	0
0	0
0	0
0	0
259	424
6	424
0	0
1003	682
5	2
0	263
0	341
2	557
0	33
0	450
0	1
0	0
102	74
0	5
1	5
0	0
6	0
1	6
0	5
0	6
0	5
3	5
49	68
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	219
0	89
0	54
0	0
0	0
4	263
13	137
0	89
1	133
0	3
3	0
1	6590
52	6724
23	640
4	535
0	610
2	144
0	289
0	0
0	334
124	1058
4330	1073
19	90
0	13
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
828	508
7	504
0	0
0	0
0	0
871	6281
4	2694
45	5949
0	0
1	113
0	296
7	1324
0	0
1	1968
0	385
0	206
9	145
259	67
11	67
0	81
0	43
1	18
1	65
1	165
0	283
2	288
0	290
2	385
3	337
3	0
1	318
0	0
0	14
0	2
0	0
0	2301
6	2483
0	1215
23	1296
0	0
16	188
11	180
0	43
35	137
0	0
0	1
0	0
0	1
13	207
165	1252
15	887
0	1125
3	1072
8	54
2	136
6	93
877	216
1	211
2	0
0	1
0	1022
2	986
0	31
14	0
0	143
0	0
0	28
0	23
0	24
0	9
0	3
0	0
3	249
3	332
8	139
0	20
0	56
1	12
25	791
1	773
1	773
38	792
0	78
0	26
0	4
2	20
18	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	13
0	0
23	2460
4578	3059
5	350
9	170
1	11
37	1330
5657	1343
3	22
22	305
4	1051
0	817
0	86
11	199
0	1
0	1
0	0
0	0
0	0
1	1
0	0
0	0
1	0
0	0
0	1
0	2550
13	2550
3	596
0	58
8	141
0	85
0	128
0	64
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
2	4
0	0
0	30
252	460
2	30
5	363
0	315
0	372
0	0
0	0
0	0
0	261
1	113
0	275
0	139
0	156
0	138
0	28
2982	9
5	3
224	1051
76	1235
31	703
4	636
9	1111
2	70
15	639
0	517
12	530
5	204
0	143
1	1
0	6
0	0
0	0
0	1
5	7
0	0
0	0
0	0
0	0
0	0
0	0
0	65
0	45
0	54
0	43
1	39
49	148
0	156
1	116
4	8
1	0
2	47
135	78
4	55
0	78
1	559
64	719
1	1
0	270
9	139
796	1649
286	1447
0	28
38	3
1	931
2	1436
0	104
0	0
0	0
0	0
0	0
0	0
0	0
251	3026
204	2145
15	2763
86	2400
4	475
44	1868
0	1227
0	13
643	6140
15	6140
2	80
0	449
0	533
410	961
4	850
4	13
0	12
1	26
10	30
1	2
0	0
1	5
1	87
1	37
18	12
0	0
0	54
0	54
0	54
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	3
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1249	4051
1	23
2	1620
29	0
2	2551
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
809	29942
4	25550
251	17521
47	17588
0	6619
0	6367
12	116
0	3
0	104
0	90
0	4
0	0
0	0
0	0
141	1571
0	1571
1	816
0	128
9	383
0	0
1834	721
11	319
3	4
3	53
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	11238
358	10548
0	26
0	2463
147	8543
0	8040
0	7675
0	8875
21	8430
0	345
0	18
0	0
3	269
5	168
0	692
34	1
10	177
6	280
0	0
0	0
0	0
0	1
0	1
0	0
0	0
53	1965
0	0
45	1972
1	7
0	0
0	1
1	1
0	0
0	0
0	36
0	0
2	59
42	45
0	50
0	0
0	0
0	0
0	0
60	54
0	46
1	30
3	8
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
1	0
0	0
13	409
8	394
4	19
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
155	2002
7	949
8	1446
3	465
1	746
0	0
0	843
2	368
0	0
0	0
0	0
0	0
0	0
0	0
0	897
8	920
4	75
0	0
0	124
0	11
1	170
1	143
0	43
3	0
1678	0
1874	3070
0	3070
0	147
0	996
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	64
2	333
4366	929
0	6
0	0
0	503
7	75
47	0
0	0
0	0
0	0
0	0
1	0
318	4296
0	3462
76	1155
0	968
4	89
11	45
0	77
0	0
0	338
2	2
0	0
0	0
0	0
11	0
1	35
28	3322
15	481
0	782
71	3362
3	2277
1	2120
0	388
3	714
5	144
0	0
0	0
1	0
0	0
0	0
0	0
8	1369
3	1228
3	1116
52	1240
11	940
222	1272
3	1043
0	180
55	68
0	141
1	321
13	218
0	282
0	66
0	168
92	1574
2	1394
1	1207
1	865
0	286
22	54
5	9
1	948
14	1
18	961
1	13
15	106
90	1600
6	1600
2	54
7	58
3	182
1	230
0	0
0	0
0	0
0	0
0	0
1	2
58	873
2	339
4	787
0	65
0	0
0	0
0	0
0	610
0	0
0	0
0	0
0	0
0	0
0	0
0	696
4297	1947
1	115
0	9
0	6
0	287
0	289
0	666
38482	13972
52	1523
3	12445
5	461
11	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
15	1689
12	1566
0	313
0	313
0	890
0	4
9	601
1	168
0	66
0	0
10	274
0	0
0	1
0	0
29	7
0	7
0	0
0	0
0	2
0	2
0	3
0	1
0	0
0	15
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	5
1	5
0	0
0	0
0	0
0	0
0	0
1	56
0	0
0	0
0	0
0	0
0	0
1126	739
0	642
0	114
0	83
4	0
0	0
0	0
0	1
0	0
1	6
0	0
0	0
0	0
0	0
2	128
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
0	0
0	0
0	137
410	137
0	0
0	0
0	0
0	0
0	0
8551	20
0	0
0	0
2	568
0	466
0	1025
89	1023
0	968
24	479
0	355
38	346
0	19
0	116
11	0
1	0
0	0
0	0
0	0
0	0
0	0
150	5930
0	5630
0	5093
200	5711
1	108
0	246
7	48
0	548
0	701
0	0
0	961
0	138
0	814
0	1
0	0
4	132
0	0
0	0
0	0
14	112
0	0
0	0
0	0
0	573
0	16
0	0
14	0
0	966
0	1424
0	805
15	1331
7	170
0	817
0	15
0	238
0	1159
0	0
1	21
0	613
0	144
445	2050
0	1297
0	180
0	0
0	5
0	105
93	3359
29	1888
49	1916
0	181
0	246
1	316
5	32
15	187
125	71
1	271
3	91
0	0
0	0
52	3673
642	3806
0	1353
0	321
0	242
0	1
0	1
0	0
0	0
1	73
20	668
2	654
12	452
6	266
4	327
15	530
0	316
2	140
0	0
37	273
0	210
2	39
0	158
0	12
0	130
0	0
0	0
618	416
2	327
8	144
0	80
0	87
0	70
2	2
13	1258
1	462
275	1270
1	4
0	199
0	0
1	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
224	441
0	0
3	403
6	88
4	49
0	13
1	11
1	8
1	5
10	167
1116	331
0	610
0	653
5	445
13	308
1	117
27	173
5	394
0	365
1	164
5	4390
3	4
0	2
81	5317
28	1694
1	1467
2	380
0	199
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2202	360
9	13
9	345
0	0
0	6
0	6
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1518	76
0	24
0	50
0	0
580	89
0	0
0	85
2	0
3	0
0	0
5	207
14	450
0	450
2	15
0	152
0	60
0	9
0	0
0	0
0	0
0	7
0	108
0	0
1	41
0	37
0	86
0	38
0	18
0	0
0	0
7149	6648
0	3048
26	221
114	3667
9	327
4	948
2	773
0	117
10	0
3	419
1106	422
2	3
1	3
4	0
14832	3840
233	3475
16	2022
6601	3291
8	3281
0	0
0	5
44	1632
23	3000
2	2681
0	690
1	1064
2	626
1	74
16	0
0	9
171	692
9	517
1	437
0	74
6	139
15	96
28	80
0	101
823	0
0	0
0	0
0	0
0	0
0	0
0	45
0	0
0	0
0	0
0	0
0	0
9	0
1	105
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
11	140
8	143
0	118
0	0
0	0
1	13
0	4
0	6
0	4
6	9
0	0
0	0
0	0
0	2
0	0
0	0
0	0
57	125
0	58
0	60
8	127
0	19
709	70
4	64
0	59
14	290
1	252
2	317
0	102
0	111
4	91
0	10
0	40
0	85
0	114
534	334
17	334
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	273
3	380
5	347
9	203
0	40
1	67
0	34
6	76
4	6
0	64
16	36
2306	462
2	462
42	26
5	26
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	3
0	0
0	0
0	0
0	0
1	0
14	0
4101	8059
1	2402
0	6472
0	5019
2	1101
1	112
3	165
55	335
87	1025
2	981
0	738
8	30
2	269
0	61
34	546
2	87
1	200
39	738
10	851
28	640
0	87
1	477
1	237
76	236
2	231
2	0
58	1280
6	816
0	252
2	208
0	1128
0	215
3	5
0	132
1319	1066
1	1047
0	0
4	50
0	46
46	19
0	3
8	2
0	3
289	320
0	343
0	262
0	151
3	17
0	0
2	2
1	0
0	2
3850	4
0	0
0	0
0	394
0	1
3	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	69
1	282
0	64
0	0
1	6
0	63
0	258
743	485
25	188
10	54
0	554
17	0
0	45
0	0
324	1446
0	1279
3	0
0	1363
0	1196
1	0
1044	861
0	687
0	128
0	0
3	137
0	137
0	144
4	178
22	316
4	585
0	626
3	712
0	47
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
34	1418
335	1417
0	1216
15	472
1	230
0	228
0	110
0	20
0	20
0	0
0	0
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
187	1281
0	1197
31	744
3	81
0	3
0	0
0	0
1	8
1	7
0	0
0	1
0	0
0	0
2728	6
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	347
0	1
0	2
0	0
0	0
2	2
3708	2454
0	1035
3	1438
18	0
0	0
9	736
0	3574
7	410
5	620
4	509
1352	3905
1	176
2	285
0	294
0	0
6	1046
0	0
0	500
3	909
14	343
57	614
0	0
18	711
0	0
7	0
3517	8
0	0
0	3
0	3
0	0
3698	11
0	0
0	0
1	11
4	0
1	0
0	12
0	12
0	6
1	0
0	2
126	1116
1	1116
39	1120
2	5
0	0
2	356
1	295
0	76
4	193
0	2
5	9
1	0
236	209
0	178
0	177
0	121
0	137
1	4
1	24
773	543
12	15
0	37
0	0
0	283
0	206
0	333
0	12
0	0
0	25
0	1
2	954
0	2164
17	1701
0	0
24	2448
0	491
2	1687
0	1603
1	164
0	7
11	596
0	67
0	450
0	224
0	246
0	253
1790	567
0	120
0	565
0	566
2	41
12	2
68	0
0	3
0	141
0	0
0	0
0	0
0	0
0	0
0	0
0	0
58	584
6	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	389
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	32
0	1
0	8
0	12
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
1	922
1	2663
42	11442
7	11447
12	6296
1051	6295
281	10580
26	10585
1	0
3	0
0	0
0	0
0	130
0	0
0	0
0	0
0	782
4	782
4	774
0	73
4	1
1	2
0	1
0	0
1	1
1	3
0	3
0	0
17	0
1	156
116	3754
0	435
0	66
101	3598
0	349
0	9
92	1770
3	1613
0	0
0	195
1	316
2	89
14	3
5048	28629
4	7208
6	16532
9	1349
36	17309
6	15378
7	8303
4	3373
10	2109
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	49
0	25
0	38
1	22
0	8
0	21
0	23
0	4
0	29
0	0
0	3
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
51	438
2	215
0	437
0	86
1	8
0	20
0	0
0	0
0	0
0	0
3089	464
20	440
0	0
0	0
2	145
0	3
0	0
0	0
0	0
0	367
13	305
1	44
1	391
0	1414
534	1605
0	325
6	353
3	418
8	0
1	0
45	1151
10	1101
9	89
0	180
0	0
0	0
165	169
0	116
7	169
1	4
0	6
2	560
1	228
3	62
0	510
285	205
5	205
5	0
0	336
278	355
0	115
0	111
0	1
21	32
0	0
113	2766
0	0
0	1
0	3
0	0
0	2
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	49
0	0
0	0
0	0
1	0
4	0
0	0
451	2924
25	2941
0	814
10	771
0	482
7	257
0	15
1	97
0	225
1	140
3	21
4	97
332	541
12	78
1	146
0	13
0	561
2	28
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
106	121
0	1933
0	2062
0	0
0	0
0	2131
0	2019
0	0
0	738
7	244
0	129
0	151
0	0
0	681
0	1908
2	1800
1	171
0	21
0	680
0	86
38	12
0	8
0	127
2	216
0	231
2	131
1	124
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	50
327	1947
15	1919
0	1948
0	588
18	188
6	292
2	150
14	0
3	0
5	0
2	75
0	0
5	0
17	0
2	88
13	0
0	0
0	0
3765	1238
0	1238
26	53
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	106
0	0
208	1588
192	1588
28	1544
3	38
0	487
5	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
1	0
0	0
0	0
705	189
3	170
11	141
0	79
0	80
0	68
1	15
0	0
0	0
1	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
956	0
2	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3142	2470
0	5
0	187
1	2468
0	417
0	347
23	102588
0	95843
0	90987
0	99652
0	94792
4311	102035
71	97756
82	41079
16	3322
34	11953
1	4364
45	2053
96	17473
54	1266
2	16309
68	13738
3	5030
26	7
1	5
5	2
0	0
0	0
0	0
0	0
0	8
0	7
0	2
0	5
0	7
1	7
0	7
0	2
0	2
0	5
0	0
0	4
0	1
0	1
3	1
0	0
0	0
3	0
0	0
1	2
2	672
1	0
939	8
1	0
32	0
0	0
0	0
1	0
0	289
0	114
12	453
1	300
319	51
14	51
2084	0
7	0
0	22
0	84
1	197
1	513
0	599
0	845
0	1054
3	932
2	672
0	98
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15270	12076
141	12015
13	147
2	20
0	1
0	1
0	1
0	2
0	1
0	2
0	1
0	1
0	1
0	0
0	0
0	0
0	0
91	129
0	129
0	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1388
1	1399
0	1418
0	691
0	1055
1	1003
3	863
0	852
0	42
0	60
0	60
0	22
39	96
0	30
0	42
1	44
0	31
1	11
0	19
0	0
0	13
0	7
0	1
7	12
1	12
11	0
0	0
0	0
0	0
0	0
0	0
0	0
4800	10228
767	10067
5	9395
1	0
1522	5376
15	2556
110	5373
0	681
7	1368
2	0
2	31
293	1055
3	1245
7	545
0	546
1	1634
0	279
0	0
21	4380
27	3449
7	4029
48	3924
2	143
0	678
6	227
4	204
0	0
0	0
0	0
94	699
2	5
0	10
0	11
0	11
0	10
0	0
0	185
0	231
0	273
0	178
0	40
0	2
12	3
11	63
0	3
0	28
0	38
184	2440
10	2309
4	145
0	0
6	4
0	4
0	1
0	0
695	1497
0	1495
0	492
6	748
20	47
0	31
1	0
1	0
3983	702
41	589
2	101
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	731
21	731
3	615
2	626
1	598
1	118
0	136
17	17
0	0
79	719
125	740
5	740
1	49
0	595
7	764
21	689
0	52
0	147
0	95
1	1
0	54
5	75
0	3
6	246
2	222
0	189
0	30
0	171
0	9
1	19
0	127
0	105
73	1283
1	55
2	12
1	12
0	594
0	79
1	20
3	2
3	757
6	419
0	69
64	24
2	5
0	19
0	44
0	44
0	29
0	31
0	17
0	0
0	0
51	22
0	0
0	20
22	3
0	3
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
129	0
5	0
0	0
20	973
29	840
5	519
16	973
5	35
0	2
11	160
7	72
0	0
21	3957
1	4487
75	3997
0	142
4	3747
12	36
1	0
0	0
0	490
0	723
176	800
6	807
0	129
0	39
0	284
1	291
0	401
137	1027
0	866
10	2257
6	41
4	585
0	112
1	386
1	2854
18	2646
5	2708
0	2718
22	2929
0	2878
0	402
2	280
3	123
5	23
12	223
5	248
3	759
0	788
0	835
45	835
1	57
0	0
1	70
0	14
0	65
0	40
0	45
0	44
0	8
0	2
2	0
3	7
11	5
0	0
25	1288
19	286
0	500
8	1083
45	188
2	800
0	504
4	483
0	265
0	215
0	72
2	10
5	58
1	229
7	130
14	155
16	653
0	558
0	337
1	206
11	212
0	85
0	77
0	58
0	0
0	0
0	0
0	0
442	854
0	228
1	338
6	816
0	901
1	330
0	720
0	68
0	8
0	0
0	2
3	51
280	62
0	0
0	0
0	33
0	33
0	20
0	23
0	0
0	0
0	0
0	0
0	0
0	3975
8	3975
19	3808
0	3674
91	3576
1	953
5	1843
0	1014
117	2393
2	1358
0	287
0	45
1	157
11	33
160	51
14	9
0	60
0	0
0	0
0	0
0	0
0	888
25	61
5	559
1	0
7	22
0	10
0	30
0	26
1	161
0	834
0	0
36	115
0	221
0	277
0	170
0	20
142	1439
4	1511
27	348
5	430
2	563
8	512
3	490
3	539
4	74
2	414
4	259
0	400
12	110
0	0
0	0
2	0
218	3153
44	3153
11	2815
0	2604
0	161
4	13
2	6
0	2
0	6
0	0
55	2271
7	25
0	25
77	1756
76	103
16	28
0	7
0	53
46	2050
182	1187
2	1225
72	1363
60	0
0	0
15	465
6	464
3	452
4	35
0	50
1	341
2	11
0	32
0	0
0	0
6	223
0	6
2	6
0	204
5	7
0	5
16	213
0	7
0	25
0	14
0	116
0	13
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	10
0	1
0	9
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	269
29	291
15	94
0	1
0	1
0	1
0	0
2	0
0	0
0	0
5	1498
12	1601
24	1245
0	0
13	573
2	0
