## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT D4.sorted.bam --OUTPUT D4.markdup.sorted.bam --METRICS_FILE D4.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE Mus_musculus.fasta --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Feb 21 12:14:50 CST 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	31407085	5597450	0	0	7989000	1706611	0.254369	59910484

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
79.0	2.5583	44	0	45
80.0	2.5583	46	0	36
81.0	2.5583	41	0	41
82.0	2.5583	34	0	27
83.0	2.5583	36	0	37
84.0	2.5583	27	0	30
85.0	2.5583	40	0	33
86.0	2.5583	31	0	38
87.0	2.5583	30	0	24
88.0	2.5583	27	0	20
89.0	2.5583	35	0	28
90.0	2.5583	24	0	29
91.0	2.5583	25	0	25
92.0	2.5583	28	0	21
93.0	2.5583	25	0	24
94.0	2.5583	30	0	23
95.0	2.5583	32	0	16
96.0	2.5583	21	0	19
97.0	2.5583	28	0	9
98.0	2.5583	14	0	20
99.0	2.5583	14	0	13
100.0	2.5583	22	0	17
101.0	0	9	0	18
102.0	0	15	0	12
103.0	0	14	0	15
104.0	0	15	0	16
105.0	0	9	0	17
106.0	0	9	0	10
107.0	0	14	0	18
108.0	0	13	0	15
109.0	0	17	0	19
110.0	0	17	0	8
111.0	0	24	0	11
112.0	0	11	0	14
113.0	0	16	0	8
114.0	0	7	0	11
115.0	0	15	0	11
116.0	0	10	0	13
117.0	0	12	0	9
118.0	0	13	0	8
119.0	0	8	0	14
120.0	0	5	0	9
121.0	0	13	0	14
122.0	0	11	0	10
123.0	0	11	0	3
124.0	0	11	0	7
125.0	0	8	0	6
126.0	0	8	0	5
127.0	0	8	0	7
128.0	0	11	0	8
129.0	0	8	0	9
130.0	0	13	0	7
131.0	0	6	0	4
132.0	0	7	0	5
133.0	0	3	0	4
134.0	0	2	0	8
135.0	0	10	0	7
136.0	0	3	0	8
137.0	0	5	0	8
138.0	0	5	0	7
139.0	0	8	0	4
140.0	0	6	0	7
141.0	0	5	0	6
142.0	0	9	0	3
143.0	0	10	0	5
144.0	0	4	0	12
145.0	0	8	0	2
146.0	0	5	0	7
147.0	0	9	0	4
148.0	0	2	0	3
149.0	0	4	0	4
150.0	0	8	0	1
151.0	0	7	0	8
152.0	0	2	0	3
153.0	0	4	0	5
154.0	0	4	0	7
155.0	0	4	0	3
156.0	0	4	0	4
157.0	0	4	0	1
158.0	0	3	0	2
159.0	0	4	0	2
160.0	0	6	0	2
161.0	0	4	0	3
162.0	0	3	0	3
163.0	0	4	0	9
164.0	0	3	0	1
165.0	0	2	0	2
166.0	0	5	0	5
167.0	0	0	0	4
168.0	0	2	0	2
169.0	0	5	0	2
170.0	0	3	0	3
171.0	0	3	0	3
172.0	0	1	0	1
173.0	0	3	0	1
174.0	0	2	0	1
175.0	0	4	0	2
176.0	0	2	0	2
177.0	0	2	0	2
178.0	0	2	0	1
179.0	0	5	0	3
180.0	0	2	0	2
181.0	0	1	0	1
182.0	0	3	0	0
183.0	0	1	0	3
184.0	0	2	0	3
185.0	0	0	0	3
186.0	0	2	0	1
188.0	0	1	0	2
189.0	0	1	0	2
190.0	0	2	0	0
191.0	0	2	0	2
192.0	0	2	0	1
193.0	0	3	0	2
194.0	0	1	0	2
195.0	0	2	0	0
196.0	0	1	0	2
197.0	0	1	0	0
198.0	0	2	0	1
199.0	0	2	0	2
200.0	0	1	0	0
201.0	0	1	0	1
202.0	0	1	0	2
203.0	0	0	0	1
204.0	0	2	0	0
205.0	0	0	0	1
206.0	0	1	0	1
207.0	0	0	0	2
208.0	0	2	0	1
209.0	0	1	0	0
210.0	0	2	0	2
211.0	0	0	0	3
212.0	0	4	0	1
213.0	0	2	0	0
214.0	0	2	0	2
216.0	0	1	0	1
218.0	0	2	0	1
219.0	0	1	0	2
220.0	0	3	0	2
222.0	0	1	0	1
223.0	0	3	0	1
224.0	0	0	0	1
225.0	0	0	0	2
226.0	0	0	0	2
227.0	0	1	0	2
230.0	0	2	0	0
231.0	0	1	0	1
232.0	0	1	0	2
233.0	0	1	0	2
234.0	0	0	0	3
235.0	0	0	0	3
236.0	0	4	0	0
237.0	0	2	0	0
239.0	0	1	0	0
240.0	0	1	0	1
241.0	0	2	0	2
242.0	0	1	0	0
244.0	0	1	0	0
246.0	0	1	0	0
247.0	0	3	0	0
248.0	0	0	0	1
249.0	0	1	0	1
250.0	0	1	0	1
251.0	0	1	0	2
252.0	0	1	0	2
253.0	0	0	0	1
254.0	0	0	0	1
256.0	0	1	0	1
257.0	0	1	0	1
260.0	0	0	0	2
261.0	0	0	0	3
262.0	0	3	0	1
263.0	0	1	0	0
264.0	0	2	0	0
266.0	0	0	0	1
268.0	0	1	0	0
269.0	0	1	0	1
270.0	0	1	0	1
271.0	0	2	0	1
274.0	0	3	0	0
275.0	0	1	0	2
276.0	0	0	0	1
279.0	0	0	0	1
280.0	0	2	0	1
282.0	0	1	0	0
287.0	0	0	0	1
288.0	0	2	0	0
290.0	0	0	0	1
292.0	0	2	0	1
293.0	0	0	0	1
295.0	0	1	0	0
298.0	0	0	0	1
299.0	0	1	0	1
300.0	0	2	0	0
304.0	0	2	0	2
306.0	0	1	0	0
307.0	0	1	0	0
310.0	0	0	0	1
312.0	0	0	0	1
317.0	0	1	0	1
320.0	0	0	0	1
321.0	0	0	0	1
325.0	0	1	0	0
326.0	0	1	0	0
327.0	0	1	0	0
329.0	0	1	0	0
330.0	0	1	0	1
334.0	0	1	0	0
336.0	0	0	0	1
339.0	0	0	0	1
341.0	0	0	0	1
343.0	0	1	0	0
344.0	0	1	0	0
349.0	0	1	0	0
352.0	0	0	0	1
353.0	0	0	0	1
357.0	0	2	0	1
364.0	0	1	0	0
368.0	0	1	0	0
373.0	0	0	0	1
382.0	0	0	0	1
384.0	0	0	0	1
387.0	0	1	0	0
389.0	0	0	0	1
395.0	0	3	0	0
401.0	0	0	0	1
402.0	0	0	0	1
412.0	0	0	0	1
416.0	0	0	0	2
421.0	0	2	0	0
423.0	0	1	0	0
425.0	0	1	0	1
433.0	0	1	0	0
434.0	0	1	0	0
435.0	0	0	0	1
438.0	0	0	0	1
439.0	0	0	0	1
449.0	0	1	0	0
450.0	0	0	0	1
453.0	0	1	0	0
455.0	0	1	0	0
469.0	0	1	0	0
470.0	0	0	0	1
483.0	0	1	0	0
495.0	0	0	0	1
515.0	0	0	0	1
536.0	0	1	0	0
549.0	0	1	0	0
627.0	0	0	0	1
641.0	0	1	0	0
651.0	0	0	0	1
672.0	0	1	0	0

