## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT D8.sorted.bam --OUTPUT D8.markdup.sorted.bam --METRICS_FILE D8.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE Mus_musculus.fasta --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Feb 21 10:04:32 CST 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	29043284	4803060	0	0	17789406	1420348	0.612514	12694763

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
474.0	0	2	0	6
475.0	0	1	0	2
476.0	0	5	0	3
477.0	0	1	0	3
478.0	0	3	0	2
479.0	0	3	0	0
480.0	0	3	0	0
481.0	0	4	0	0
482.0	0	1	0	2
483.0	0	2	0	2
484.0	0	3	0	4
485.0	0	2	0	6
486.0	0	4	0	4
487.0	0	4	0	0
488.0	0	3	0	4
489.0	0	3	0	0
491.0	0	4	0	5
492.0	0	6	0	2
493.0	0	0	0	1
494.0	0	3	0	1
495.0	0	1	0	0
496.0	0	4	0	2
497.0	0	3	0	6
498.0	0	3	0	4
499.0	0	1	0	2
500.0	0	0	0	1
501.0	0	5	0	3
502.0	0	3	0	2
503.0	0	1	0	5
504.0	0	3	0	3
505.0	0	1	0	1
506.0	0	2	0	2
507.0	0	3	0	4
508.0	0	3	0	3
509.0	0	4	0	1
510.0	0	0	0	3
511.0	0	0	0	4
512.0	0	1	0	1
513.0	0	2	0	1
514.0	0	5	0	3
515.0	0	2	0	2
516.0	0	1	0	3
517.0	0	2	0	2
518.0	0	3	0	3
519.0	0	0	0	2
520.0	0	2	0	1
521.0	0	0	0	2
522.0	0	3	0	2
523.0	0	4	0	1
524.0	0	4	0	0
525.0	0	2	0	5
526.0	0	4	0	2
527.0	0	5	0	0
528.0	0	2	0	2
529.0	0	2	0	2
530.0	0	1	0	1
531.0	0	3	0	2
532.0	0	6	0	2
533.0	0	0	0	1
534.0	0	0	0	2
535.0	0	2	0	2
536.0	0	2	0	3
537.0	0	7	0	2
538.0	0	2	0	0
539.0	0	4	0	4
540.0	0	1	0	1
541.0	0	0	0	1
542.0	0	2	0	2
543.0	0	2	0	3
544.0	0	0	0	1
545.0	0	2	0	2
546.0	0	2	0	2
547.0	0	2	0	2
548.0	0	2	0	1
549.0	0	2	0	1
550.0	0	3	0	3
551.0	0	1	0	2
552.0	0	0	0	2
553.0	0	0	0	1
554.0	0	3	0	1
555.0	0	1	0	0
556.0	0	1	0	1
557.0	0	2	0	5
558.0	0	1	0	2
559.0	0	2	0	0
560.0	0	1	0	0
561.0	0	0	0	1
562.0	0	2	0	2
563.0	0	3	0	2
564.0	0	6	0	0
565.0	0	2	0	1
566.0	0	0	0	4
567.0	0	1	0	1
568.0	0	3	0	2
569.0	0	1	0	0
570.0	0	0	0	2
571.0	0	1	0	3
572.0	0	1	0	2
573.0	0	3	0	0
574.0	0	1	0	3
575.0	0	4	0	1
576.0	0	3	0	1
577.0	0	4	0	0
578.0	0	1	0	3
579.0	0	1	0	1
580.0	0	2	0	1
582.0	0	3	0	3
583.0	0	0	0	2
584.0	0	1	0	2
585.0	0	1	0	0
586.0	0	2	0	2
587.0	0	0	0	3
588.0	0	2	0	1
589.0	0	0	0	1
590.0	0	2	0	1
591.0	0	4	0	2
592.0	0	1	0	1
593.0	0	0	0	3
594.0	0	2	0	2
595.0	0	2	0	1
597.0	0	1	0	1
598.0	0	4	0	2
599.0	0	2	0	0
600.0	0	1	0	2
602.0	0	1	0	0
603.0	0	3	0	3
604.0	0	1	0	2
605.0	0	2	0	1
606.0	0	1	0	1
607.0	0	0	0	1
608.0	0	1	0	2
610.0	0	3	0	1
611.0	0	2	0	1
612.0	0	1	0	3
613.0	0	2	0	0
614.0	0	0	0	1
615.0	0	4	0	2
616.0	0	1	0	0
617.0	0	1	0	0
618.0	0	2	0	1
619.0	0	1	0	2
620.0	0	0	0	2
621.0	0	1	0	1
622.0	0	1	0	1
623.0	0	2	0	0
624.0	0	2	0	1
625.0	0	2	0	1
626.0	0	3	0	1
627.0	0	2	0	1
628.0	0	1	0	1
629.0	0	0	0	1
630.0	0	3	0	2
631.0	0	1	0	0
632.0	0	2	0	1
633.0	0	0	0	3
634.0	0	0	0	1
635.0	0	1	0	1
636.0	0	0	0	2
637.0	0	2	0	3
638.0	0	1	0	1
639.0	0	2	0	1
640.0	0	1	0	1
641.0	0	0	0	2
642.0	0	3	0	2
643.0	0	2	0	0
645.0	0	0	0	1
646.0	0	1	0	1
647.0	0	1	0	2
648.0	0	1	0	2
649.0	0	0	0	2
650.0	0	0	0	2
651.0	0	0	0	1
653.0	0	1	0	0
654.0	0	3	0	1
655.0	0	3	0	1
656.0	0	0	0	2
657.0	0	0	0	1
658.0	0	1	0	0
659.0	0	1	0	2
660.0	0	2	0	0
661.0	0	3	0	1
662.0	0	1	0	1
663.0	0	2	0	0
666.0	0	1	0	1
667.0	0	2	0	0
668.0	0	2	0	1
671.0	0	0	0	3
672.0	0	1	0	0
673.0	0	1	0	1
674.0	0	2	0	1
675.0	0	0	0	1
676.0	0	1	0	1
677.0	0	2	0	1
678.0	0	1	0	1
679.0	0	1	0	0
680.0	0	1	0	0
681.0	0	1	0	0
682.0	0	1	0	1
683.0	0	0	0	1
685.0	0	4	0	2
686.0	0	0	0	1
687.0	0	1	0	0
688.0	0	3	0	2
690.0	0	1	0	0
691.0	0	1	0	1
692.0	0	1	0	1
693.0	0	3	0	1
694.0	0	1	0	0
696.0	0	1	0	1
698.0	0	0	0	2
699.0	0	0	0	1
700.0	0	2	0	0
701.0	0	0	0	1
703.0	0	0	0	2
704.0	0	0	0	1
705.0	0	1	0	0
706.0	0	1	0	1
707.0	0	1	0	0
708.0	0	1	0	1
709.0	0	1	0	0
710.0	0	2	0	0
711.0	0	1	0	1
714.0	0	0	0	2
715.0	0	2	0	2
716.0	0	0	0	2
717.0	0	1	0	0
718.0	0	1	0	0
719.0	0	0	0	1
720.0	0	1	0	0
721.0	0	1	0	1
722.0	0	1	0	1
723.0	0	1	0	0
724.0	0	1	0	0
725.0	0	1	0	1
726.0	0	1	0	1
727.0	0	2	0	0
728.0	0	0	0	1
732.0	0	0	0	1
733.0	0	0	0	1
734.0	0	1	0	1
735.0	0	1	0	1
736.0	0	1	0	1
738.0	0	1	0	0
739.0	0	1	0	0
741.0	0	1	0	1
742.0	0	1	0	1
744.0	0	1	0	0
751.0	0	0	0	3
752.0	0	1	0	1
753.0	0	0	0	1
754.0	0	1	0	1
755.0	0	1	0	0
756.0	0	1	0	1
757.0	0	0	0	1
758.0	0	1	0	1
759.0	0	1	0	0
760.0	0	0	0	1
761.0	0	2	0	1
763.0	0	2	0	1
764.0	0	1	0	0
765.0	0	1	0	0
769.0	0	1	0	0
770.0	0	0	0	2
771.0	0	0	0	1
772.0	0	0	0	1
773.0	0	1	0	1
774.0	0	2	0	0
775.0	0	0	0	1
776.0	0	2	0	0
777.0	0	2	0	0
778.0	0	3	0	0
780.0	0	1	0	0
783.0	0	0	0	1
784.0	0	0	0	2
788.0	0	1	0	0
789.0	0	1	0	1
790.0	0	0	0	1
791.0	0	1	0	1
792.0	0	0	0	1
793.0	0	1	0	0
794.0	0	0	0	1
796.0	0	1	0	0
800.0	0	2	0	0
801.0	0	1	0	0
803.0	0	0	0	1
804.0	0	0	0	1
806.0	0	0	0	1
809.0	0	1	0	2
810.0	0	1	0	1
812.0	0	2	0	1
816.0	0	1	0	1
817.0	0	1	0	0
818.0	0	0	0	1
819.0	0	1	0	0
820.0	0	1	0	0
822.0	0	1	0	1
823.0	0	0	0	1
824.0	0	1	0	0
825.0	0	1	0	0
826.0	0	0	0	1
830.0	0	2	0	2
831.0	0	0	0	3
832.0	0	1	0	0
835.0	0	0	0	2
837.0	0	2	0	0
844.0	0	0	0	2
845.0	0	1	0	0
846.0	0	1	0	0
848.0	0	2	0	1
850.0	0	0	0	1
852.0	0	1	0	2
854.0	0	1	0	1
855.0	0	1	0	0
859.0	0	0	0	1
862.0	0	1	0	0
865.0	0	1	0	0
868.0	0	1	0	0
869.0	0	0	0	1
870.0	0	0	0	1
871.0	0	0	0	1
872.0	0	1	0	0
874.0	0	1	0	0
876.0	0	0	0	3
877.0	0	1	0	0
879.0	0	2	0	0
880.0	0	1	0	2
881.0	0	0	0	1
886.0	0	1	0	0
887.0	0	0	0	1
889.0	0	1	0	0
890.0	0	1	0	1
892.0	0	0	0	1
894.0	0	1	0	3
897.0	0	1	0	1
900.0	0	2	0	0
901.0	0	1	0	0
905.0	0	0	0	1
907.0	0	1	0	1
909.0	0	1	0	0
910.0	0	1	0	0
911.0	0	1	0	0
912.0	0	0	0	1
914.0	0	1	0	0
916.0	0	0	0	1
917.0	0	1	0	0
920.0	0	1	0	0
921.0	0	1	0	1
927.0	0	0	0	1
929.0	0	0	0	1
933.0	0	1	0	0
934.0	0	2	0	1
939.0	0	1	0	1
941.0	0	1	0	0
942.0	0	2	0	0
943.0	0	1	0	0
945.0	0	1	0	0
948.0	0	1	0	0
950.0	0	1	0	0
953.0	0	1	0	1
956.0	0	1	0	0
958.0	0	0	0	1
959.0	0	0	0	1
960.0	0	0	0	1
966.0	0	1	0	0
975.0	0	2	0	0
977.0	0	0	0	1
978.0	0	0	0	2
979.0	0	1	0	0
984.0	0	0	0	1
988.0	0	0	0	1
990.0	0	0	0	1
992.0	0	1	0	0
993.0	0	1	0	1
995.0	0	0	0	1
996.0	0	0	0	1
1001.0	0	1	0	1
1003.0	0	1	0	0
1010.0	0	1	0	1
1013.0	0	1	0	0
1014.0	0	0	0	1
1019.0	0	1	0	0
1020.0	0	0	0	1
1021.0	0	0	0	2
1023.0	0	0	0	2
1025.0	0	0	0	1
1033.0	0	0	0	1
1034.0	0	1	0	0
1036.0	0	0	0	1
1037.0	0	0	0	1
1038.0	0	0	0	1
1039.0	0	1	0	2
1040.0	0	1	0	1
1043.0	0	1	0	0
1047.0	0	0	0	1
1049.0	0	1	0	0
1051.0	0	1	0	0
1053.0	0	0	0	1
1054.0	0	1	0	0
1059.0	0	1	0	0
1060.0	0	1	0	0
1068.0	0	1	0	1
1069.0	0	1	0	0
1072.0	0	1	0	1
1074.0	0	1	0	0
1075.0	0	1	0	0
1080.0	0	0	0	1
1082.0	0	1	0	0
1083.0	0	1	0	0
1084.0	0	1	0	0
1086.0	0	2	0	1
1087.0	0	0	0	1
1088.0	0	1	0	0
1089.0	0	1	0	0
1094.0	0	1	0	0
1096.0	0	1	0	0
1097.0	0	1	0	0
1098.0	0	0	0	1
1107.0	0	0	0	1
1111.0	0	1	0	0
1116.0	0	0	0	1
1117.0	0	0	0	1
1120.0	0	0	0	1
1125.0	0	1	0	1
1128.0	0	1	0	0
1129.0	0	2	0	0
1132.0	0	0	0	1
1133.0	0	0	0	1
1148.0	0	1	0	0
1150.0	0	1	0	0
1158.0	0	0	0	1
1162.0	0	0	0	1
1163.0	0	1	0	0
1172.0	0	0	0	1
1174.0	0	0	0	2
1175.0	0	1	0	0
1179.0	0	3	0	0
1187.0	0	1	0	0
1202.0	0	0	0	1
1205.0	0	1	0	1
1214.0	0	0	0	1
1219.0	0	1	0	1
1222.0	0	0	0	1
1224.0	0	1	0	1
1233.0	0	1	0	0
1237.0	0	0	0	1
1238.0	0	1	0	0
