Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
C1_A_CKDL260002520-1A_2372W3LT4_L5_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.00012112799231564017)	(16.0, 0.00012112799231564017)	(17.0, 6.056399615782009e-05)	(18.0, 0.0003633839769469205)	(19.0, 0.0011507159269985817)	(20.0, 0.002119739865523703)	(21.0, 0.002907071815575364)	(22.0, 0.0037549677617848454)	(23.0, 0.005269067665730347)	(24.0, 0.008055011488990071)	(25.0, 0.010477571335302874)	(26.0, 0.01435366708940336)	(27.0, 0.020228374716711905)	(28.0, 0.024467854447759313)	(29.0, 0.03058481805969914)	(30.0, 0.03773136960632191)	(31.0, 0.0449384851491025)	(32.0, 0.05069206478409541)	(33.0, 0.05705128438066652)	(34.0, 0.0645006559080784)	(35.0, 0.07164720745470116)	(36.0, 0.08751497444805002)	(37.0, 0.09902213371803584)	(38.0, 0.10962083304565434)	(39.0, 0.1282139798661051)	(40.0, 0.14190144299777246)	(41.0, 0.15165224637918148)	(42.0, 0.19846821540917642)	(43.0, 0.4424805559290335)	(44.0, 1.0404288899951912)	(45.0, 1.3467615825614452)	(46.0, 1.5424438541473617)	(47.0, 1.961486143563319)	(48.0, 1.9540973360320653)	(49.0, 2.1391203442942053)	(50.0, 2.776132455882157)	(51.0, 3.6308721336574723)	(52.0, 3.524764012388971)	(53.0, 2.6416198204156385)	(54.0, 2.6854681536339005)	(55.0, 2.75075614149203)	(56.0, 2.6173942219525106)	(57.0, 3.190511317593962)	(58.0, 4.25353057815602)	(59.0, 4.711878901078403)	(60.0, 3.9972237464161253)	(61.0, 4.129798334005594)	(62.0, 4.185153826493841)	(63.0, 3.604466231332662)	(64.0, 2.7817649075248343)	(65.0, 1.9923737816038074)	(66.0, 2.3025220059280036)	(67.0, 2.3567873464854108)	(68.0, 2.2434721096741295)	(69.0, 2.1932645568592966)	(70.0, 2.297131810269958)	(71.0, 1.8310312958393744)	(72.0, 1.2098263872486141)	(73.0, 1.4373047568173862)	(74.0, 1.343491126768923)	(75.0, 1.3058808851549166)	(76.0, 1.7208048228321422)	(77.0, 1.8251565882120662)	(78.0, 1.6725353178943594)	(79.0, 1.3106654408513845)	(80.0, 1.0579924488809591)	(81.0, 1.2012868637903613)	(82.0, 1.0523599972382818)	(83.0, 0.716350946554696)	(84.0, 0.665840573759074)	(85.0, 0.7138678227122253)	(86.0, 0.9197854096488135)	(87.0, 0.818340716084465)	(88.0, 0.5510112370438471)	(89.0, 0.5875313267270126)	(90.0, 0.525453230665247)	(91.0, 0.4196479293775353)	(92.0, 0.3148722160245066)	(93.0, 0.10350386943371451)	(94.0, 0.012112799231564017)	(95.0, 0.009629675389093394)	(96.0, 0.004542299711836506)	(97.0, 0.00024225598463128035)	(98.0, 0.0006662039577360209)	(99.0, 0.003997223746416125)	(100.0, 0.0035732757733113844)
C1_A_CKDL260002520-1A_2372W3LT4_L5_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 6.060484850909042e-05)	(14.0, 6.060484850909042e-05)	(15.0, 0.0)	(16.0, 6.060484850909042e-05)	(17.0, 6.060484850909042e-05)	(18.0, 0.00012120969701818084)	(19.0, 0.000848467879127266)	(20.0, 0.00145451636421817)	(21.0, 0.0012120969701818086)	(22.0, 0.0026666133343999786)	(23.0, 0.003999920001599968)	(24.0, 0.004908992729236325)	(25.0, 0.007333186669599942)	(26.0, 0.010242219398036281)	(27.0, 0.01424213939963625)	(28.0, 0.017757220613163496)	(29.0, 0.022787423039418)	(30.0, 0.02842367395076341)	(31.0, 0.03278722304341792)	(32.0, 0.038968917591345145)	(33.0, 0.04515061213927237)	(34.0, 0.053877710324581385)	(35.0, 0.06611988972341765)	(36.0, 0.08248319882087206)	(37.0, 0.0910890873091629)	(38.0, 0.09817985458472649)	(39.0, 0.11333106671199909)	(40.0, 0.12266421338239901)	(41.0, 0.12987619035498077)	(42.0, 0.14163353096574433)	(43.0, 0.27314605223047056)	(44.0, 0.6141089299426133)	(45.0, 1.7141475352311135)	(46.0, 2.392800628835908)	(47.0, 2.8019439611207777)	(48.0, 3.127149578220557)	(49.0, 2.649401557423397)	(50.0, 2.2291675378613642)	(51.0, 2.273409077273)	(52.0, 3.2535712922105193)	(53.0, 3.989374757959386)	(54.0, 4.362882439320911)	(55.0, 4.567181383645055)	(56.0, 5.086867959610505)	(57.0, 4.454395760569637)	(58.0, 3.5002330256425176)	(59.0, 3.7134408826974976)	(60.0, 3.272964843733429)	(61.0, 3.0402422254585213)	(62.0, 2.4536478967390347)	(63.0, 1.6401490152015141)	(64.0, 1.4830006430174427)	(65.0, 1.7688131085863132)	(66.0, 2.2310462881651456)	(67.0, 2.5216465367662346)	(68.0, 2.2447429839282003)	(69.0, 1.8155394467868218)	(70.0, 1.9706878589700934)	(71.0, 2.5406158543495794)	(72.0, 2.897942041159177)	(73.0, 2.4111032930856533)	(74.0, 1.9579608407831843)	(75.0, 1.4086384938967886)	(76.0, 1.1779158356226815)	(77.0, 1.572998843053442)	(78.0, 1.3928812332844254)	(79.0, 1.0591303325448642)	(80.0, 0.9190119227918472)	(81.0, 0.8777400209571566)	(82.0, 0.9025274039973746)	(83.0, 0.8222259797228298)	(84.0, 0.6511384923816675)	(85.0, 0.5623523893158501)	(86.0, 0.528837908090323)	(87.0, 0.4133856716805058)	(88.0, 0.32072085831010655)	(89.0, 0.3001152098170158)	(90.0, 0.2326620134263981)	(91.0, 0.18472357825570762)	(92.0, 0.12460356853468992)	(93.0, 0.03612048971141789)	(94.0, 0.013393671520508984)	(95.0, 0.0074543963666181216)	(96.0, 0.00424233939563633)	(97.0, 0.0036362909105454254)	(98.0, 0.0052120169717817764)	(99.0, 0.01424213939963625)	(100.0, 0.07836206912225392)
C1_A_CKDL260002520-1A_23757VLT4_L4_1	(0.0, 0.0)	(1.0, 2.5211702667297295e-06)	(2.0, 1.2605851333648646e-05)	(3.0, 1.7648191867108106e-05)	(4.0, 2.0169362133837836e-05)	(5.0, 1.7648191867108106e-05)	(6.0, 1.0084681066918918e-05)	(7.0, 1.7648191867108106e-05)	(8.0, 2.0169362133837836e-05)	(9.0, 1.5127021600378376e-05)	(10.0, 2.5211702667297292e-05)	(11.0, 2.5211702667297292e-05)	(12.0, 3.781755400094594e-05)	(13.0, 5.0423405334594585e-05)	(14.0, 3.781755400094594e-05)	(15.0, 8.067744853535134e-05)	(16.0, 0.00018152425920454053)	(17.0, 0.0003327944752083243)	(18.0, 0.0005622209694807297)	(19.0, 0.0009076212960227026)	(20.0, 0.0015858160977729999)	(21.0, 0.002916993998606297)	(22.0, 0.0048482104229212696)	(23.0, 0.007139954195378594)	(24.0, 0.009628349248640837)	(25.0, 0.01258063963098135)	(26.0, 0.01706075919496008)	(27.0, 0.023167033580979487)	(28.0, 0.030044786068618184)	(29.0, 0.03574010970116065)	(30.0, 0.0419522732383827)	(31.0, 0.0503049103320583)	(32.0, 0.05756840187050665)	(33.0, 0.06635972259059321)	(34.0, 0.0758821826880314)	(35.0, 0.08425751031410755)	(36.0, 0.09908199148247836)	(37.0, 0.11542421715142047)	(38.0, 0.13140339430195352)	(39.0, 0.14898099340159318)	(40.0, 0.16140279930577056)	(41.0, 0.17614912419587272)	(42.0, 0.22014354535030653)	(43.0, 0.44945910813097584)	(44.0, 1.0197780765084414)	(45.0, 1.3185544013077815)	(46.0, 1.5355237932922752)	(47.0, 1.977724452225336)	(48.0, 1.9761814960220976)	(49.0, 2.199655507294754)	(50.0, 2.913066015330732)	(51.0, 3.8133582693880514)	(52.0, 3.6740510062999006)	(53.0, 2.723226936586517)	(54.0, 2.802265624448494)	(55.0, 2.858775134806974)	(56.0, 2.675017118746111)	(57.0, 3.308014901124744)	(58.0, 4.405689575364334)	(59.0, 4.825562750415237)	(60.0, 4.076056647670489)	(61.0, 4.163120220491467)	(62.0, 4.150703456927823)	(63.0, 3.5244624108640252)	(64.0, 2.7665330782581337)	(65.0, 2.0177026491448693)	(66.0, 2.279329530063947)	(67.0, 2.328610845267713)	(68.0, 2.239121906650141)	(69.0, 2.2065710773363936)	(70.0, 2.341587308630571)	(71.0, 1.9309769131396335)	(72.0, 1.3191594821717965)	(73.0, 1.5308974458528262)	(74.0, 1.4469802935247271)	(75.0, 1.3494513429265542)	(76.0, 1.5858236612838001)	(77.0, 1.5683015279300285)	(78.0, 1.3410054225330097)	(79.0, 0.9483028994466536)	(80.0, 0.8158557406542739)	(81.0, 1.0785112590421773)	(82.0, 0.9629231658234193)	(83.0, 0.6549949929558503)	(84.0, 0.6318758616099387)	(85.0, 0.6898426083825886)	(86.0, 0.8660623253459298)	(87.0, 0.7709713463956847)	(88.0, 0.5283919068417502)	(89.0, 0.5320047438339739)	(90.0, 0.4919660388280391)	(91.0, 0.4058554683678851)	(92.0, 0.2850334256753963)	(93.0, 0.08949398095810521)	(94.0, 0.010838510976671108)	(95.0, 0.0067113552500345395)	(96.0, 0.003380889327684567)	(97.0, 0.00017648191867108108)	(98.0, 0.0005672633100141892)	(99.0, 0.004089338172635622)	(100.0, 0.0038523481675630266)
C1_A_CKDL260002520-1A_23757VLT4_L4_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 2.522355574396991e-06)	(5.0, 2.522355574396991e-06)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 5.044711148793982e-06)	(11.0, 5.044711148793982e-06)	(12.0, 0.0)	(13.0, 2.522355574396991e-06)	(14.0, 2.522355574396991e-06)	(15.0, 1.5134133446381947e-05)	(16.0, 6.558124493432177e-05)	(17.0, 0.00014881897888942248)	(18.0, 0.0003430403581179908)	(19.0, 0.0006558124493432177)	(20.0, 0.0010417328522259574)	(21.0, 0.0016319640566348533)	(22.0, 0.0026736969088608105)	(23.0, 0.004361152788132398)	(24.0, 0.006414350225691549)	(25.0, 0.008745006776434368)	(26.0, 0.012044247867745633)	(27.0, 0.01715958497262273)	(28.0, 0.022171505498949553)	(29.0, 0.027301976737273036)	(30.0, 0.03302267918000541)	(31.0, 0.03884679820128806)	(32.0, 0.04706211030709906)	(33.0, 0.05552965797034976)	(34.0, 0.06406278687853478)	(35.0, 0.07646016452669599)	(36.0, 0.09211894793255251)	(37.0, 0.1053714041204343)	(38.0, 0.1167875854501551)	(39.0, 0.12898065229679015)	(40.0, 0.13963508224304305)	(41.0, 0.1524839615390213)	(42.0, 0.16553715163652574)	(43.0, 0.2971990679088999)	(44.0, 0.6418461665277816)	(45.0, 1.8090435073798194)	(46.0, 2.502580306693719)	(47.0, 2.8206947470255184)	(48.0, 3.1662398042288853)	(49.0, 2.7175026581213633)	(50.0, 2.288941834253442)	(51.0, 2.369700092678911)	(52.0, 3.3184664854993184)	(53.0, 4.000385315037545)	(54.0, 4.362883124056434)	(55.0, 4.668471546605779)	(56.0, 5.306872175418934)	(57.0, 4.604993946220503)	(58.0, 3.468342331374413)	(59.0, 3.683948241162719)	(60.0, 3.356536398183692)	(61.0, 3.0380612610047533)	(62.0, 2.3822765575728546)	(63.0, 1.6101532479830423)	(64.0, 1.4966573365574756)	(65.0, 1.7731327310671297)	(66.0, 2.20407970330843)	(67.0, 2.485218933275144)	(68.0, 2.2171984746508686)	(69.0, 1.78538633444755)	(70.0, 1.961000296603792)	(71.0, 2.609475213581089)	(72.0, 3.013294251619749)	(73.0, 2.457591572668774)	(74.0, 1.9354412675684274)	(75.0, 1.3906528211878675)	(76.0, 1.0937816595036394)	(77.0, 1.432279255232141)	(78.0, 1.266467166838006)	(79.0, 0.9924586360801121)	(80.0, 0.8739709829728135)	(81.0, 0.7905138040827403)	(82.0, 0.7834739096745983)	(83.0, 0.712615896878638)	(84.0, 0.571800352226777)	(85.0, 0.4847462942876138)	(86.0, 0.44746335654245184)	(87.0, 0.35410340966729603)	(88.0, 0.277948450165102)	(89.0, 0.25649077129370684)	(90.0, 0.20154629981661717)	(91.0, 0.16016201190748575)	(92.0, 0.10198388058401915)	(93.0, 0.029347607108108995)	(94.0, 0.011771833465710759)	(95.0, 0.006343724269608432)	(96.0, 0.004436823455364307)	(97.0, 0.004842922702842223)	(98.0, 0.007458605433491903)	(99.0, 0.013143994898182722)	(100.0, 0.05588783246191413)
C1_B_CKDL260002520-1A_2372W3LT4_L5_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 9.052637010529574e-05)	(16.0, 9.052637010529574e-05)	(17.0, 0.00022631592526323936)	(18.0, 0.0005884214056844224)	(19.0, 0.0009505268861056053)	(20.0, 0.0017200010320006193)	(21.0, 0.0030778965835800555)	(22.0, 0.0050694767258965615)	(23.0, 0.0072873727934763075)	(24.0, 0.011134743522951377)	(25.0, 0.014936851067373799)	(26.0, 0.018829484981901515)	(27.0, 0.026433700070746358)	(28.0, 0.034354757454959736)	(29.0, 0.042502130764436354)	(30.0, 0.054723190728651276)	(31.0, 0.06558635514128676)	(32.0, 0.07237583289918395)	(33.0, 0.08500426152887271)	(34.0, 0.09966953348593062)	(35.0, 0.11374638403730411)	(36.0, 0.13846008307604984)	(37.0, 0.15919062183016255)	(38.0, 0.17553063163416846)	(39.0, 0.1990222246764927)	(40.0, 0.21441170759439296)	(41.0, 0.2307064542133462)	(42.0, 0.28140122147231184)	(43.0, 0.5650656021972561)	(44.0, 1.2078933563149612)	(45.0, 1.5780556836755155)	(46.0, 1.763453689651161)	(47.0, 2.241885555657649)	(48.0, 2.4331677756901393)	(49.0, 2.4879814927888955)	(50.0, 2.617388938854416)	(51.0, 3.4006683561904874)	(52.0, 3.77422542242999)	(53.0, 2.9423786075324276)	(54.0, 2.7121700483546607)	(55.0, 2.9520649291336944)	(56.0, 2.918434382639577)	(57.0, 3.0817892174945833)	(58.0, 4.104691936499372)	(59.0, 4.641468048038724)	(60.0, 3.666001146969109)	(61.0, 3.6502042953857354)	(62.0, 3.600097949532454)	(63.0, 3.40361046321891)	(64.0, 2.9303386003084233)	(65.0, 1.9968759349676661)	(66.0, 2.178154991103521)	(67.0, 2.1675181426161485)	(68.0, 1.961027492405969)	(69.0, 1.840989525646347)	(70.0, 2.011179101444303)	(71.0, 1.755668421822106)	(72.0, 1.3963239956891342)	(73.0, 1.4012576828598728)	(74.0, 1.1486891102660979)	(75.0, 1.1452038450170439)	(76.0, 1.5663325187468797)	(77.0, 1.6911231199370298)	(78.0, 1.5709946268073025)	(79.0, 1.2583618076486636)	(80.0, 1.0186027164247877)	(81.0, 1.2441039043570794)	(82.0, 1.1387764727395677)	(83.0, 0.7943688976739702)	(84.0, 0.7082330565187813)	(85.0, 0.7510067663935335)	(86.0, 0.9358163509634948)	(87.0, 0.7926488966419695)	(88.0, 0.532295056219139)	(89.0, 0.6051235209688495)	(90.0, 0.5867014046524217)	(91.0, 0.5266824212726107)	(92.0, 0.39605286921066896)	(93.0, 0.1286832351046779)	(94.0, 0.010772638042530194)	(95.0, 0.004390528950106843)	(96.0, 0.0018557905871585628)	(97.0, 0.0003168422953685351)	(98.0, 0.0007694741458950139)	(99.0, 0.001674737846947971)	(100.0, 0.0012673691814741404)
C1_B_CKDL260002520-1A_2372W3LT4_L5_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 4.528029863262554e-05)	(7.0, 4.528029863262554e-05)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 9.056059726525108e-05)	(15.0, 9.056059726525108e-05)	(16.0, 4.528029863262554e-05)	(17.0, 0.0002264014931631277)	(18.0, 0.0005433635835915065)	(19.0, 0.0007697650767546343)	(20.0, 0.000996166569917762)	(21.0, 0.002082893737100775)	(22.0, 0.0036224238906100432)	(23.0, 0.005388355537282439)	(24.0, 0.00824101435113785)	(25.0, 0.012044559436278393)	(26.0, 0.01602922571594944)	(27.0, 0.02227790692725177)	(28.0, 0.029205792618043472)	(29.0, 0.03400550427310178)	(30.0, 0.04084282936662824)	(31.0, 0.050849775364438486)	(32.0, 0.06316601659251263)	(33.0, 0.07751987125905492)	(34.0, 0.08924746860490494)	(35.0, 0.10464277013999762)	(36.0, 0.12660371497682102)	(37.0, 0.1476590538409919)	(38.0, 0.16463916582822646)	(39.0, 0.17469139212466933)	(40.0, 0.18768683783223286)	(41.0, 0.2076101692305881)	(42.0, 0.22644677346176034)	(43.0, 0.4047605894770397)	(44.0, 0.8398136987393059)	(45.0, 2.0439073999780843)	(46.0, 2.9803945362980455)	(47.0, 3.416987175713821)	(48.0, 3.619933474185249)	(49.0, 2.9534980389102663)	(50.0, 2.366303126242378)	(51.0, 2.463882169795686)	(52.0, 2.957301583995407)	(53.0, 3.1511918227403095)	(54.0, 3.4059387828474605)	(55.0, 3.782489746276375)	(56.0, 4.4232059719280254)	(57.0, 4.091935307131737)	(58.0, 3.8111974556094594)	(59.0, 4.008393156154543)	(60.0, 3.2431561092631718)	(61.0, 3.1118432432285577)	(62.0, 2.6378490771422336)	(63.0, 1.7818250314924475)	(64.0, 1.5947721178410714)	(65.0, 1.7788365317826946)	(66.0, 2.103224591186824)	(67.0, 2.174812743325005)	(68.0, 1.8862866804379148)	(69.0, 1.6859666392871793)	(70.0, 1.8063216730526983)	(71.0, 2.067770117357478)	(72.0, 2.2299641470595426)	(73.0, 2.1089299088145346)	(74.0, 1.9205638665028124)	(75.0, 1.4349326636679034)	(76.0, 1.3910560542928894)	(77.0, 1.9216505936699952)	(78.0, 1.6777709052346743)	(79.0, 1.191913300906602)	(80.0, 1.0288136652318849)	(81.0, 0.9481241730685461)	(82.0, 0.9483505745617093)	(83.0, 0.8245089578014784)	(84.0, 0.6388597334077137)	(85.0, 0.5809462314565857)	(86.0, 0.5856101022157462)	(87.0, 0.4841822332786649)	(88.0, 0.4057567560469575)	(89.0, 0.40779436948542563)	(90.0, 0.3293688922537182)	(91.0, 0.2534791117454378)	(92.0, 0.16156010552120795)	(93.0, 0.04763487416152207)	(94.0, 0.016165066611847318)	(95.0, 0.007607090170281091)	(96.0, 0.0038941056824057965)	(97.0, 0.0028979391124880345)	(98.0, 0.0042563480714668004)	(99.0, 0.00842213554566835)	(100.0, 0.04383132907638152)
C1_B_CKDL260002520-1A_23757VLT4_L4_1	(0.0, 0.0)	(1.0, 1.81250488809912e-06)	(2.0, 5.43751466429736e-06)	(3.0, 9.0625244404956e-06)	(4.0, 1.2687534216693842e-05)	(5.0, 1.2687534216693842e-05)	(6.0, 1.9937553769090322e-05)	(7.0, 1.81250488809912e-05)	(8.0, 1.2687534216693842e-05)	(9.0, 1.9937553769090322e-05)	(10.0, 1.6312543992892083e-05)	(11.0, 1.2687534216693842e-05)	(12.0, 2.175005865718944e-05)	(13.0, 3.4437592873883284e-05)	(14.0, 7.612520530016305e-05)	(15.0, 0.00011600031283834368)	(16.0, 0.00014137538127173137)	(17.0, 0.00025737569411007503)	(18.0, 0.0005165638931082493)	(19.0, 0.0009678776102449301)	(20.0, 0.0017744422854490387)	(21.0, 0.003103008368425694)	(22.0, 0.005292514273249431)	(23.0, 0.008081959296033977)	(24.0, 0.01124478032576694)	(25.0, 0.015069165639656086)	(26.0, 0.020439617623093778)	(27.0, 0.027524699230673237)	(28.0, 0.03590572183324357)	(29.0, 0.045002683866613054)	(30.0, 0.05515089873508002)	(31.0, 0.06645549172215423)	(32.0, 0.07680851964297641)	(33.0, 0.08912267785272183)	(34.0, 0.10451265685757147)	(35.0, 0.11942594707685102)	(36.0, 0.1446342650605336)	(37.0, 0.16941120688084857)	(38.0, 0.18819782004599592)	(39.0, 0.21645658375634932)	(40.0, 0.23614582435577008)	(41.0, 0.2522753053549641)	(42.0, 0.3016062508943579)	(43.0, 0.5678922190343282)	(44.0, 1.2053574381983412)	(45.0, 1.5865815913122292)	(46.0, 1.779187423246082)	(47.0, 2.2639454805779677)	(48.0, 2.468584532463911)	(49.0, 2.56131409504395)	(50.0, 2.717588266495856)	(51.0, 3.5349047206961686)	(52.0, 3.902188898715686)	(53.0, 3.021307898089738)	(54.0, 2.7803172481680787)	(55.0, 3.0206698963691268)	(56.0, 2.9957044540404496)	(57.0, 3.1773953815381693)	(58.0, 4.184800098382765)	(59.0, 4.695656413598391)	(60.0, 3.7155915204858814)	(61.0, 3.6981334734037112)	(62.0, 3.634791865079311)	(63.0, 3.47959069652116)	(64.0, 3.006053856951495)	(65.0, 1.9885172377824258)	(66.0, 2.12643798473744)	(67.0, 2.1195704037164327)	(68.0, 1.9640737968615212)	(69.0, 1.8733543022023835)	(70.0, 2.0214830766871725)	(71.0, 1.7798272374715811)	(72.0, 1.4463172755369025)	(73.0, 1.438447379312776)	(74.0, 1.1850791335102882)	(75.0, 1.1533602979685535)	(76.0, 1.492592337834961)	(77.0, 1.5580310143148919)	(78.0, 1.3859373001996567)	(79.0, 1.049373267528531)	(80.0, 0.8678291529267468)	(81.0, 1.109245741497109)	(82.0, 0.997171314246388)	(83.0, 0.6849401596979933)	(84.0, 0.6337314590945288)	(85.0, 0.7004098889179191)	(86.0, 0.8680684035719758)	(87.0, 0.7402831839512117)	(88.0, 0.5157899535210309)	(89.0, 0.574399111582604)	(90.0, 0.5549908092408387)	(91.0, 0.491835888919913)	(92.0, 0.35484495697249335)	(93.0, 0.1118388016152681)	(94.0, 0.009343462698150964)	(95.0, 0.0036866349423936105)	(96.0, 0.001584129272198631)	(97.0, 0.0001903130132504076)	(98.0, 0.0007141269259110533)	(99.0, 0.001827004927203913)	(100.0, 0.00140106627850062)
C1_B_CKDL260002520-1A_23757VLT4_L4_2	(0.0, 0.0)	(1.0, 1.8130083822810847e-06)	(2.0, 1.8130083822810847e-06)	(3.0, 3.6260167645621693e-06)	(4.0, 3.6260167645621693e-06)	(5.0, 5.439025146843255e-06)	(6.0, 7.252033529124339e-06)	(7.0, 3.6260167645621693e-06)	(8.0, 1.8130083822810847e-06)	(9.0, 1.8130083822810847e-06)	(10.0, 5.439025146843255e-06)	(11.0, 5.439025146843255e-06)	(12.0, 1.087805029368651e-05)	(13.0, 2.5382117351935185e-05)	(14.0, 3.2634150881059524e-05)	(15.0, 5.439025146843254e-05)	(16.0, 0.000106967494554584)	(17.0, 0.00023931710646110316)	(18.0, 0.0004405610368943036)	(19.0, 0.0008303578390847368)	(20.0, 0.001477601831559084)	(21.0, 0.0023442198382894425)	(22.0, 0.003939667214696798)	(23.0, 0.006135220365639191)	(24.0, 0.008597285748776903)	(25.0, 0.011956790281143754)	(26.0, 0.016835595837862153)	(27.0, 0.022782263331744112)	(28.0, 0.029465012228832188)	(29.0, 0.03718298891220277)	(30.0, 0.04561529089819209)	(31.0, 0.05505925156149426)	(32.0, 0.06731156220894983)	(33.0, 0.08092725515988078)	(34.0, 0.09304359017866527)	(35.0, 0.10847773053702413)	(36.0, 0.13299866890737583)	(37.0, 0.15723315195332707)	(38.0, 0.1755463496227483)	(39.0, 0.19248528693840047)	(40.0, 0.20784328094470358)	(41.0, 0.22365634005495919)	(42.0, 0.24061159444605187)	(43.0, 0.41655317989613744)	(44.0, 0.8688407550070351)	(45.0, 2.0928480390945525)	(46.0, 3.0639732880047394)	(47.0, 3.489636835021839)	(48.0, 3.679105276012124)	(49.0, 3.031589332280435)	(50.0, 2.440394493944307)	(51.0, 2.5391780686612746)	(52.0, 2.9927782618409435)	(53.0, 3.162845700132438)	(54.0, 3.447865121894083)	(55.0, 3.8799249624838708)	(56.0, 4.545382437166614)	(57.0, 4.20316985297753)	(58.0, 3.910363560213988)	(59.0, 4.132573119579887)	(60.0, 3.328380617468231)	(61.0, 3.120963393493363)	(62.0, 2.6151503719123808)	(63.0, 1.7619957654288416)	(64.0, 1.6107618582124827)	(65.0, 1.7590876999836629)	(66.0, 2.08013703732638)	(67.0, 2.187719141722557)	(68.0, 1.8929076616882121)	(69.0, 1.6732653221916232)	(70.0, 1.7770528000436863)	(71.0, 2.0478691141385412)	(72.0, 2.216022015578347)	(73.0, 2.030014607589837)	(74.0, 1.8284443356478257)	(75.0, 1.3970099829499252)	(76.0, 1.3146921503608349)	(77.0, 1.765757757822075)	(78.0, 1.5327190993888113)	(79.0, 1.1146792526192033)	(80.0, 0.9822462423270992)	(81.0, 0.8975279866398687)	(82.0, 0.8837581879764439)	(83.0, 0.7618116181674535)	(84.0, 0.5871753987526104)	(85.0, 0.5330879196840188)	(86.0, 0.5342536840738256)	(87.0, 0.4378324592789706)	(88.0, 0.36884205130802844)	(89.0, 0.3706496206651627)	(90.0, 0.295676285032693)	(91.0, 0.22241080329633206)	(92.0, 0.13920459659992399)	(93.0, 0.039576159976813796)	(94.0, 0.012915871715370446)	(95.0, 0.006147911424315158)	(96.0, 0.0035136102448607423)	(97.0, 0.0031093093756120608)	(98.0, 0.0044074233773253165)	(99.0, 0.007772366934839009)	(100.0, 0.033120037127510854)
