UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
6	0
2	804
74	1224
2	98
0	754
8	0
32	22
0	678
0	174
0	0
0	700
1286	1058
0	704
2	394
10	224
0	108
4	564
0	392
4	98
690	4582
6	4534
12	10
6	0
16	142
6	140
0	40
0	18
0	20
0	2
0	0
0	0
0	0
0	0
0	0
0	1050
12	1640
26	216
0	1062
0	190
0	14
20	1326
0	426
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	68
0	142
18	6
0	0
0	6
8	1410
0	104
2	20
0	718
0	1116
2	250
0	390
32	2
0	86
0	0
0	36
4	62
4	0
0	92
0	0
4	2
2	0
4	4
0	2
0	2
0	2
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
2	12
0	0
0	0
0	0
0	0
6	0
196	840
10	82
8	6
0	544
4	0
2	182
18	0
6	28
6	794
4	738
44	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
12	4
2	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
1086	0
0	30
2	30
0	0
0	2
0	24
0	0
0	0
6	528
0	2
0	2
0	0
0	0
0	0
380	244
16	244
0	20
2	14
0	70
1438	4
6	26
0	24
0	0
0	0
0	2
0	0
0	2
0	2
2	40
0	40
0	42
0	0
0	38
2	32
4	0
0	0
0	40
0	2
0	8
0	38
2	268
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
98	484
0	336
0	136
0	90
0	298
24	350
2	224
4	98
0	108
0	106
2	66
0	76
0	244
0	2
0	168
0	56
0	204
0	120
2	12
0	86
0	238
4	76
0	0
34	62
0	62
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
132	2562
2	934
18	1500
0	752
14	1784
0	530
8	584
0	0
0	4
40	260
4	20
0	18
0	70
2	10
10	92
2	118
0	42
0	88
0	26
0	16
0	214
0	8
0	0
24	2
0	8
0	0
0	4
0	4
0	0
0	6
0	60
0	2
0	6
0	0
0	26
824	1532
0	90
0	106
2	50
0	2
0	0
2	1284
0	0
0	24
0	144
0	0
2	0
0	0
0	0
