## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT D9.sorted.bam --OUTPUT D9.markdup.sorted.bam --METRICS_FILE D9.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE Mus_musculus.fasta --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Feb 20 04:21:48 CST 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	7590	45467768	8408579	0	6099	12492773	2727946	0.274805	78666954

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
79.0	2.385655	62	0	53
80.0	2.385655	61	0	54
81.0	2.385655	45	0	41
82.0	2.385655	59	0	55
83.0	2.385655	52	1	38
84.0	2.385655	56	0	49
85.0	2.385655	48	0	40
86.0	2.385655	45	0	39
87.0	2.385655	42	0	39
88.0	2.385655	36	0	26
89.0	2.385655	43	0	36
90.0	2.385655	39	0	39
91.0	2.385655	41	0	37
92.0	2.385655	33	0	38
93.0	2.385655	32	0	35
94.0	2.385655	35	0	16
95.0	2.385655	40	0	37
96.0	2.385655	38	0	27
97.0	2.385655	24	0	23
98.0	2.385655	32	0	38
99.0	2.385655	25	0	27
100.0	2.385655	35	0	31
101.0	0	27	0	22
102.0	0	23	0	28
103.0	0	28	0	23
104.0	0	24	0	24
105.0	0	26	0	24
106.0	0	19	0	21
107.0	0	35	0	20
108.0	0	16	0	26
109.0	0	27	0	18
110.0	0	25	0	18
111.0	0	22	0	22
112.0	0	19	0	16
113.0	0	23	0	14
114.0	0	20	0	13
115.0	0	13	0	22
116.0	0	22	0	16
117.0	0	14	0	13
118.0	0	22	0	16
119.0	0	20	0	23
120.0	0	18	0	19
121.0	0	13	0	17
122.0	0	15	0	18
123.0	0	22	0	13
124.0	0	16	0	11
125.0	0	17	0	9
126.0	0	12	0	14
127.0	0	18	0	6
128.0	0	9	0	10
129.0	0	15	0	8
130.0	0	15	0	11
131.0	0	7	0	14
132.0	0	13	0	10
133.0	0	8	0	10
134.0	0	9	0	5
135.0	0	12	0	14
136.0	0	12	0	12
137.0	0	8	0	14
138.0	0	7	0	12
139.0	0	6	0	8
140.0	0	10	0	8
141.0	0	12	0	9
142.0	0	11	0	10
143.0	0	12	0	5
144.0	0	12	0	4
145.0	0	10	0	10
146.0	0	12	0	6
147.0	0	16	0	9
148.0	0	7	0	9
149.0	0	3	0	7
150.0	0	4	0	6
151.0	0	5	0	10
152.0	0	10	0	7
153.0	0	14	0	5
154.0	0	9	0	9
155.0	0	13	0	4
156.0	0	2	0	6
157.0	0	8	0	5
158.0	0	2	0	5
159.0	0	5	0	5
160.0	0	2	0	6
161.0	0	7	0	5
162.0	0	9	0	5
163.0	0	2	0	7
164.0	0	7	0	12
165.0	0	5	0	5
166.0	0	7	0	7
167.0	0	6	0	2
168.0	0	7	0	6
169.0	0	6	0	4
170.0	0	5	0	4
171.0	0	6	0	9
172.0	0	5	0	2
173.0	0	3	0	2
174.0	0	3	0	5
175.0	0	9	0	4
176.0	0	4	0	3
177.0	0	6	0	4
178.0	0	3	0	1
179.0	0	5	0	1
180.0	0	4	0	4
181.0	0	3	0	5
182.0	0	4	0	2
183.0	0	7	0	8
184.0	0	5	0	2
185.0	0	4	0	2
186.0	0	2	0	3
187.0	0	5	0	0
188.0	0	5	0	1
189.0	0	1	0	1
190.0	0	1	0	4
191.0	0	1	0	1
192.0	0	2	0	4
193.0	0	0	0	1
194.0	0	2	0	2
195.0	0	8	0	1
196.0	0	3	0	2
197.0	0	3	0	1
198.0	0	0	0	2
199.0	0	4	0	2
200.0	0	1	0	8
201.0	0	0	0	3
202.0	0	1	0	4
203.0	0	3	0	1
204.0	0	1	0	0
205.0	0	0	0	1
206.0	0	1	0	2
207.0	0	6	0	2
208.0	0	5	0	0
209.0	0	1	0	1
210.0	0	2	0	2
211.0	0	3	0	2
212.0	0	1	0	3
213.0	0	2	0	3
214.0	0	0	0	3
215.0	0	3	0	3
216.0	0	1	0	3
217.0	0	4	0	0
218.0	0	6	0	2
219.0	0	1	0	2
220.0	0	3	0	0
221.0	0	3	0	2
222.0	0	1	0	2
223.0	0	2	0	4
224.0	0	0	0	1
225.0	0	2	0	4
226.0	0	0	0	2
227.0	0	1	0	1
228.0	0	2	0	1
229.0	0	1	0	1
230.0	0	3	0	3
231.0	0	0	0	1
232.0	0	5	0	2
233.0	0	1	0	3
234.0	0	1	0	0
235.0	0	3	0	0
236.0	0	3	0	2
237.0	0	0	0	1
238.0	0	2	0	4
239.0	0	4	0	2
240.0	0	1	0	1
241.0	0	0	0	2
242.0	0	2	0	0
243.0	0	1	0	0
244.0	0	2	0	1
245.0	0	4	0	0
246.0	0	0	0	1
247.0	0	1	0	2
248.0	0	1	0	1
249.0	0	2	0	0
250.0	0	0	0	1
253.0	0	0	0	2
254.0	0	3	0	0
256.0	0	0	0	1
257.0	0	3	0	1
258.0	0	3	0	1
259.0	0	1	0	1
260.0	0	0	0	1
261.0	0	1	0	0
263.0	0	0	0	1
264.0	0	1	0	0
265.0	0	1	0	0
267.0	0	1	0	1
268.0	0	0	0	1
270.0	0	1	0	0
271.0	0	0	0	1
272.0	0	3	0	0
273.0	0	1	0	0
275.0	0	0	0	1
276.0	0	1	0	2
278.0	0	1	0	0
279.0	0	0	0	1
280.0	0	0	0	1
281.0	0	1	0	1
283.0	0	0	0	1
284.0	0	0	0	1
286.0	0	0	0	1
287.0	0	0	0	2
288.0	0	3	0	0
289.0	0	2	0	0
290.0	0	1	0	0
291.0	0	0	0	1
292.0	0	0	0	2
293.0	0	1	0	1
294.0	0	0	0	2
295.0	0	0	0	4
296.0	0	2	0	0
298.0	0	1	0	1
299.0	0	1	0	0
300.0	0	0	0	3
302.0	0	0	0	1
303.0	0	2	0	1
307.0	0	2	0	0
308.0	0	1	0	1
310.0	0	1	0	1
312.0	0	3	0	0
314.0	0	1	0	1
315.0	0	1	0	0
316.0	0	1	0	3
317.0	0	2	0	0
318.0	0	2	0	0
319.0	0	3	0	0
320.0	0	1	0	1
322.0	0	1	0	0
323.0	0	0	0	1
327.0	0	1	0	1
329.0	0	1	0	0
330.0	0	0	0	2
332.0	0	0	0	2
334.0	0	0	0	1
335.0	0	0	0	1
338.0	0	0	0	1
339.0	0	1	0	0
341.0	0	1	0	0
342.0	0	0	0	2
343.0	0	2	0	0
344.0	0	0	0	1
346.0	0	1	0	1
348.0	0	1	0	0
349.0	0	1	0	0
350.0	0	0	0	1
351.0	0	0	0	1
352.0	0	1	0	1
355.0	0	1	0	0
356.0	0	1	0	1
357.0	0	1	0	0
358.0	0	1	0	0
360.0	0	1	0	0
361.0	0	1	0	0
362.0	0	1	0	0
363.0	0	0	0	1
366.0	0	0	0	1
369.0	0	0	0	1
370.0	0	0	0	1
378.0	0	1	0	0
379.0	0	0	0	2
380.0	0	0	0	1
381.0	0	0	0	1
387.0	0	0	0	1
388.0	0	2	0	0
389.0	0	0	0	1
390.0	0	1	0	0
392.0	0	1	0	1
395.0	0	1	0	0
396.0	0	1	0	0
397.0	0	1	0	0
399.0	0	1	0	1
400.0	0	1	0	0
404.0	0	0	0	1
408.0	0	1	0	0
409.0	0	1	0	0
412.0	0	1	0	1
413.0	0	1	0	1
418.0	0	0	0	1
419.0	0	0	0	1
421.0	0	1	0	1
425.0	0	1	0	0
426.0	0	1	0	0
435.0	0	1	0	0
438.0	0	1	0	0
442.0	0	0	0	1
443.0	0	0	0	1
453.0	0	1	0	0
455.0	0	1	0	0
459.0	0	0	0	1
463.0	0	0	0	2
464.0	0	0	0	1
475.0	0	1	0	0
476.0	0	1	0	0
477.0	0	1	0	0
478.0	0	0	0	1
482.0	0	1	0	0
493.0	0	1	0	0
500.0	0	1	0	0
504.0	0	0	0	1
512.0	0	0	0	1
529.0	0	1	0	0
531.0	0	1	0	0
535.0	0	0	0	1
536.0	0	0	0	1
547.0	0	1	0	0
556.0	0	1	0	0
558.0	0	0	0	1
565.0	0	0	0	1
578.0	0	1	0	0
579.0	0	0	0	1
595.0	0	1	0	0
602.0	0	0	0	1
613.0	0	1	0	0
618.0	0	1	0	0

