## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT D7.sorted.bam --OUTPUT D7.markdup.sorted.bam --METRICS_FILE D7.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE Mus_musculus.fasta --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Feb 20 11:26:15 CST 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	8496	45854928	8235533	0	6912	12411405	2707956	0.270717	80930096

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
176.0	0	5	0	3
177.0	0	1	0	1
178.0	0	3	0	3
179.0	0	6	0	2
180.0	0	5	0	3
181.0	0	5	0	2
182.0	0	5	0	5
183.0	0	5	0	5
184.0	0	3	0	3
185.0	0	3	0	3
186.0	0	1	0	2
187.0	0	4	0	2
188.0	0	0	0	4
189.0	0	4	0	2
190.0	0	2	0	3
191.0	0	5	0	1
192.0	0	0	0	1
193.0	0	2	0	2
194.0	0	1	0	3
195.0	0	6	0	1
196.0	0	4	0	5
197.0	0	5	0	3
198.0	0	2	0	0
199.0	0	1	0	2
200.0	0	1	0	0
201.0	0	0	0	2
202.0	0	2	0	0
203.0	0	3	0	3
204.0	0	3	0	2
205.0	0	3	0	2
206.0	0	1	0	2
207.0	0	0	0	2
208.0	0	1	0	1
209.0	0	3	0	2
210.0	0	0	0	1
211.0	0	4	0	4
212.0	0	4	0	2
213.0	0	2	0	4
214.0	0	0	0	5
215.0	0	3	0	0
216.0	0	2	0	1
217.0	0	4	0	2
218.0	0	1	0	2
219.0	0	1	0	2
220.0	0	4	0	2
221.0	0	2	0	1
222.0	0	3	0	0
223.0	0	1	0	0
224.0	0	2	0	4
225.0	0	2	0	4
226.0	0	3	0	1
227.0	0	1	0	1
228.0	0	1	0	1
229.0	0	1	0	3
230.0	0	1	0	1
231.0	0	1	0	0
232.0	0	2	0	1
233.0	0	3	0	1
234.0	0	1	0	2
235.0	0	1	0	3
236.0	0	2	0	0
237.0	0	3	0	1
238.0	0	0	0	1
239.0	0	1	0	2
240.0	0	2	0	0
241.0	0	1	0	1
242.0	0	1	0	1
243.0	0	2	0	3
244.0	0	1	0	0
245.0	0	2	0	1
246.0	0	1	0	3
247.0	0	0	0	1
248.0	0	3	0	0
249.0	0	1	0	3
250.0	0	1	0	2
251.0	0	2	0	2
252.0	0	0	0	1
253.0	0	3	0	0
254.0	0	2	0	2
255.0	0	2	0	0
256.0	0	2	0	1
257.0	0	1	0	1
258.0	0	1	0	2
260.0	0	0	0	1
261.0	0	0	0	2
262.0	0	2	0	0
263.0	0	4	0	1
264.0	0	3	0	1
265.0	0	0	0	3
267.0	0	1	0	2
268.0	0	1	0	1
270.0	0	2	0	1
271.0	0	2	0	2
273.0	0	1	0	1
274.0	0	1	0	1
275.0	0	2	0	1
277.0	0	1	0	1
278.0	0	3	0	1
279.0	0	2	0	0
280.0	0	1	0	0
281.0	0	0	0	1
283.0	0	0	0	1
284.0	0	2	0	1
285.0	0	3	0	0
286.0	0	1	0	0
289.0	0	0	0	1
291.0	0	0	0	2
292.0	0	0	0	2
294.0	0	0	0	1
295.0	0	2	0	1
296.0	0	0	0	1
297.0	0	0	0	1
299.0	0	1	0	0
300.0	0	1	0	0
301.0	0	1	0	0
302.0	0	0	0	1
303.0	0	0	0	1
305.0	0	1	0	0
306.0	0	1	0	2
308.0	0	1	0	1
310.0	0	1	0	0
312.0	0	1	0	0
313.0	0	0	0	1
315.0	0	1	0	1
317.0	0	0	0	1
318.0	0	0	0	2
319.0	0	0	0	1
320.0	0	2	0	0
321.0	0	0	0	1
322.0	0	1	0	2
323.0	0	1	0	0
325.0	0	1	0	0
326.0	0	2	0	0
327.0	0	0	0	3
328.0	0	0	0	1
330.0	0	0	0	2
331.0	0	2	0	0
332.0	0	2	0	1
334.0	0	1	0	0
336.0	0	1	0	0
338.0	0	1	0	0
339.0	0	1	0	0
340.0	0	1	0	0
341.0	0	1	0	0
348.0	0	0	0	1
350.0	0	1	0	0
351.0	0	0	0	1
353.0	0	1	0	1
354.0	0	1	0	0
355.0	0	1	0	0
359.0	0	1	0	0
362.0	0	1	0	2
364.0	0	1	0	0
367.0	0	0	0	2
369.0	0	1	0	0
370.0	0	0	0	1
374.0	0	0	0	1
375.0	0	0	0	1
386.0	0	2	0	0
388.0	0	1	0	0
389.0	0	1	0	0
390.0	0	1	0	0
392.0	0	0	0	1
393.0	0	0	0	1
397.0	0	1	0	0
400.0	0	0	0	2
408.0	0	0	0	1
410.0	0	1	0	0
413.0	0	1	0	0
414.0	0	0	0	1
417.0	0	0	0	1
419.0	0	0	0	1
420.0	0	1	0	0
426.0	0	1	0	0
427.0	0	1	0	0
430.0	0	1	0	0
433.0	0	0	0	1
434.0	0	1	0	0
443.0	0	1	0	0
444.0	0	0	0	1
449.0	0	1	0	0
451.0	0	0	0	1
454.0	0	0	0	1
465.0	0	1	0	1
472.0	0	0	0	1
473.0	0	1	0	0
476.0	0	1	0	0
479.0	0	0	0	1
481.0	0	0	0	1
486.0	0	1	0	1
492.0	0	1	0	0
495.0	0	1	0	0
500.0	0	1	0	0
504.0	0	0	0	1
512.0	0	1	0	0
530.0	0	0	0	1
534.0	0	1	0	0
537.0	0	1	0	0
577.0	0	0	0	1
585.0	0	0	0	1
591.0	0	0	0	1
607.0	0	1	0	0
611.0	0	1	0	0
629.0	0	1	0	0
696.0	0	0	0	1
723.0	0	1	0	0

